transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
TRINITY_DN24660_c0_g1_i3	TRINITY_DN24660_c0_g1_i3	576	343.42	13.00	15.48	10.65	100.00
TRINITY_DN24662_c2_g1_i1	TRINITY_DN24662_c2_g1_i1	3861	3628.36	103.00	11.61	7.99	100.00
TRINITY_DN24663_c0_g1_i1	TRINITY_DN24663_c0_g1_i1	619	386.40	28.00	29.64	20.39	100.00
TRINITY_DN24663_c0_g2_i1	TRINITY_DN24663_c0_g2_i1	365	132.97	1.00	3.08	2.12	100.00
TRINITY_DN24664_c0_g1_i2	TRINITY_DN24664_c0_g1_i2	479	246.53	15.00	24.89	17.12	100.00
TRINITY_DN24664_c2_g1_i12	TRINITY_DN24664_c2_g1_i12	9760	9527.36	292.00	12.54	8.62	100.00
TRINITY_DN24666_c1_g1_i3	TRINITY_DN24666_c1_g1_i3	2879	2646.36	415.00	64.15	44.12	100.00
TRINITY_DN24669_c0_g1_i4	TRINITY_DN24669_c0_g1_i4	3481	3248.36	194.00	24.43	16.80	100.00
TRINITY_DN24671_c0_g1_i2	TRINITY_DN24671_c0_g1_i2	2264	2031.36	159.00	32.02	22.02	100.00
TRINITY_DN24671_c6_g1_i1	TRINITY_DN24671_c6_g1_i1	830	597.36	63.00	43.14	29.67	100.00
TRINITY_DN24676_c0_g2_i2	TRINITY_DN24676_c0_g2_i2	4921	4688.36	274.00	23.91	16.44	100.00
TRINITY_DN24676_c2_g1_i1	TRINITY_DN24676_c2_g1_i1	667	434.37	17.00	16.01	11.01	100.00
TRINITY_DN24680_c4_g1_i1	TRINITY_DN24680_c4_g1_i1	515	282.48	4.00	5.79	3.98	100.00
TRINITY_DN24688_c0_g1_i1	TRINITY_DN24688_c0_g1_i1	316	85.05	0.00	0.00	0.00	0.00
TRINITY_DN2468_c0_g1_i11	TRINITY_DN2468_c0_g1_i11	2057	1824.36	376.00	84.31	57.98	100.00
TRINITY_DN2469_c1_g1_i1	TRINITY_DN2469_c1_g1_i1	3665	3432.36	233.00	27.77	19.10	100.00
TRINITY_DN24702_c0_g1_i1	TRINITY_DN24702_c0_g1_i1	427	194.64	3.00	6.31	4.34	100.00
TRINITY_DN24704_c0_g1_i2	TRINITY_DN24704_c0_g1_i2	3367	3134.36	57.00	7.44	5.12	100.00
TRINITY_DN2470_c0_g1_i15	TRINITY_DN2470_c0_g1_i15	6106	5873.36	415.00	28.90	19.88	100.00
TRINITY_DN2470_c0_g3_i2	TRINITY_DN2470_c0_g3_i2	3487	3254.36	159.00	19.99	13.75	100.00
TRINITY_DN24717_c1_g1_i1	TRINITY_DN24717_c1_g1_i1	2214	1981.36	68.00	14.04	9.66	100.00
TRINITY_DN24719_c1_g1_i7	TRINITY_DN24719_c1_g1_i7	1002	769.36	45.00	23.93	16.46	100.00
TRINITY_DN24719_c3_g1_i2	TRINITY_DN24719_c3_g1_i2	2270	2037.36	88.00	17.67	12.15	100.00
TRINITY_DN24720_c0_g1_i4	TRINITY_DN24720_c0_g1_i4	549	316.44	4.00	5.17	3.56	100.00
TRINITY_DN24720_c0_g2_i1	TRINITY_DN24720_c0_g2_i1	864	631.36	10.00	6.48	4.46	100.00
TRINITY_DN24720_c0_g3_i1	TRINITY_DN24720_c0_g3_i1	431	198.63	1.00	2.06	1.42	100.00
TRINITY_DN24727_c0_g1_i3	TRINITY_DN24727_c0_g1_i3	541	308.45	0.00	0.00	0.00	0.00
TRINITY_DN24730_c0_g1_i4	TRINITY_DN24730_c0_g1_i4	437	204.61	0.00	0.00	0.00	0.00
TRINITY_DN2473_c0_g1_i1	TRINITY_DN2473_c0_g1_i1	594	361.41	53.00	59.99	41.26	100.00
TRINITY_DN24740_c2_g1_i1	TRINITY_DN24740_c2_g1_i1	518	285.48	7.00	10.03	6.90	100.00
TRINITY_DN2474_c6_g1_i1	TRINITY_DN2474_c6_g1_i1	371	138.91	2.00	5.89	4.05	100.00
TRINITY_DN24751_c0_g1_i12	TRINITY_DN24751_c0_g1_i12	904	671.36	0.00	0.00	0.00	0.00
TRINITY_DN24751_c5_g2_i2	TRINITY_DN24751_c5_g2_i2	345	113.23	0.00	0.00	0.00	0.00
TRINITY_DN24753_c0_g1_i1	TRINITY_DN24753_c0_g1_i1	688	455.37	13.00	11.68	8.03	100.00
TRINITY_DN2475_c0_g1_i14	TRINITY_DN2475_c0_g1_i14	2419	2186.36	123.00	23.01	15.83	100.00
TRINITY_DN24763_c3_g1_i1	TRINITY_DN24763_c3_g1_i1	462	229.56	6.00	10.69	7.35	100.00
TRINITY_DN24764_c0_g1_i2	TRINITY_DN24764_c0_g1_i2	406	173.71	2.00	4.71	3.24	100.00
TRINITY_DN24771_c0_g1_i1	TRINITY_DN24771_c0_g1_i1	781	548.36	70.00	52.22	35.91	100.00
TRINITY_DN24774_c1_g1_i1	TRINITY_DN24774_c1_g1_i1	361	129.01	1.00	3.17	2.18	100.00
TRINITY_DN2478_c1_g1_i4	TRINITY_DN2478_c1_g1_i4	481	248.52	1.00	1.65	1.13	100.00
TRINITY_DN24792_c0_g1_i4	TRINITY_DN24792_c0_g1_i4	1636	1403.36	70.00	20.40	14.03	100.00
TRINITY_DN24794_c0_g1_i1	TRINITY_DN24794_c0_g1_i1	2658	2425.36	142.00	23.95	16.47	100.00
TRINITY_DN24797_c0_g2_i1	TRINITY_DN24797_c0_g2_i1	1680	1447.36	40.00	11.31	7.78	100.00
TRINITY_DN24797_c0_g3_i1	TRINITY_DN24797_c0_g3_i1	1192	959.36	16.00	6.82	4.69	100.00
TRINITY_DN24797_c0_g4_i2	TRINITY_DN24797_c0_g4_i2	1047	814.36	11.00	5.53	3.80	100.00
TRINITY_DN24805_c0_g1_i1	TRINITY_DN24805_c0_g1_i1	514	281.48	7.00	10.17	7.00	100.00
TRINITY_DN24807_c1_g2_i3	TRINITY_DN24807_c1_g2_i3	775	542.36	18.00	13.58	9.34	100.00
TRINITY_DN24808_c0_g1_i1	TRINITY_DN24808_c0_g1_i1	1879	1646.36	133.00	33.05	22.73	100.00
TRINITY_DN2480_c5_g1_i1	TRINITY_DN2480_c5_g1_i1	538	305.45	5.00	6.70	4.61	100.00
TRINITY_DN24810_c0_g1_i3	TRINITY_DN24810_c0_g1_i3	1695	1462.36	31.00	8.67	5.96	100.00
TRINITY_DN24810_c0_g2_i1	TRINITY_DN24810_c0_g2_i1	901	668.36	29.00	17.75	12.21	100.00
TRINITY_DN24822_c0_g1_i3	TRINITY_DN24822_c0_g1_i3	2421	2188.36	1405.00	262.63	180.63	100.00
TRINITY_DN24825_c0_g1_i2	TRINITY_DN24825_c0_g1_i2	626	393.39	10.00	10.40	7.15	100.00
TRINITY_DN24829_c0_g1_i3	TRINITY_DN24829_c0_g1_i3	2215	1982.36	131.00	27.03	18.59	100.00
TRINITY_DN24831_c1_g1_i1	TRINITY_DN24831_c1_g1_i1	359	127.03	3.00	9.66	6.64	100.00
TRINITY_DN2483_c0_g1_i1	TRINITY_DN2483_c0_g1_i1	1143	910.36	40.00	17.97	12.36	100.00
TRINITY_DN24840_c0_g1_i2	TRINITY_DN24840_c0_g1_i2	1619	1386.36	20.00	5.90	4.06	100.00
TRINITY_DN24844_c0_g1_i1	TRINITY_DN24844_c0_g1_i1	648	415.38	8.00	7.88	5.42	100.00
TRINITY_DN24844_c0_g2_i1	TRINITY_DN24844_c0_g2_i1	445	212.59	8.00	15.39	10.59	100.00
TRINITY_DN2484_c2_g1_i17	TRINITY_DN2484_c2_g1_i17	659	426.38	10.00	9.59	6.60	100.00
TRINITY_DN24852_c1_g1_i2	TRINITY_DN24852_c1_g1_i2	2780	2547.36	197.00	31.63	21.76	100.00
TRINITY_DN24859_c0_g1_i1	TRINITY_DN24859_c0_g1_i1	1732	1499.36	45.00	12.28	8.44	100.00
TRINITY_DN2485_c0_g1_i1	TRINITY_DN2485_c0_g1_i1	1606	1373.36	646.00	192.41	132.34	100.00
TRINITY_DN2485_c0_g2_i1	TRINITY_DN2485_c0_g2_i1	339	107.35	2.00	7.62	5.24	100.00
TRINITY_DN24860_c0_g1_i2	TRINITY_DN24860_c0_g1_i2	680	447.37	4.00	3.66	2.52	100.00
TRINITY_DN24868_c0_g1_i1	TRINITY_DN24868_c0_g1_i1	458	225.56	6.00	10.88	7.48	100.00
TRINITY_DN24870_c2_g1_i2	TRINITY_DN24870_c2_g1_i2	1387	1154.36	53.00	18.78	12.92	100.00
TRINITY_DN24872_c0_g1_i1	TRINITY_DN24872_c0_g1_i1	2276	2043.36	68.00	13.61	9.36	100.00
TRINITY_DN24876_c0_g1_i2	TRINITY_DN24876_c0_g1_i2	660	427.38	4.00	3.83	2.63	100.00
TRINITY_DN24877_c0_g1_i1	TRINITY_DN24877_c0_g1_i1	456	223.57	28.00	51.23	35.24	100.00
TRINITY_DN24878_c0_g2_i1	TRINITY_DN24878_c0_g2_i1	688	455.37	5.00	4.49	3.09	100.00
TRINITY_DN2487_c1_g1_i1	TRINITY_DN2487_c1_g1_i1	1101	868.36	25.00	11.78	8.10	100.00
TRINITY_DN24888_c0_g1_i1	TRINITY_DN24888_c0_g1_i1	338	106.37	1.00	3.85	2.64	100.00
TRINITY_DN24897_c0_g1_i1	TRINITY_DN24897_c0_g1_i1	629	396.39	4.00	4.13	2.84	100.00
TRINITY_DN248_c1_g1_i7	TRINITY_DN248_c1_g1_i7	885	652.36	647.00	405.70	279.02	100.00
TRINITY_DN248_c3_g1_i1	TRINITY_DN248_c3_g1_i1	2155	1922.36	121.00	25.75	17.71	100.00
TRINITY_DN24903_c0_g1_i3	TRINITY_DN24903_c0_g1_i3	2179	1946.36	178.00	37.41	25.73	100.00
TRINITY_DN24903_c1_g1_i3	TRINITY_DN24903_c1_g1_i3	2701	2468.36	149.00	24.69	16.98	100.00
TRINITY_DN24904_c0_g1_i1	TRINITY_DN24904_c0_g1_i1	1011	778.36	8.00	4.20	2.89	100.00
TRINITY_DN2490_c0_g1_i5	TRINITY_DN2490_c0_g1_i5	1974	1741.36	160.00	37.59	25.85	100.00
TRINITY_DN2490_c0_g4_i2	TRINITY_DN2490_c0_g4_i2	1689	1456.36	71.00	19.94	13.72	100.00
TRINITY_DN24918_c0_g1_i1	TRINITY_DN24918_c0_g1_i1	811	578.36	21.00	14.85	10.22	100.00
TRINITY_DN24919_c0_g1_i8	TRINITY_DN24919_c0_g1_i8	1426	1193.36	169.00	57.93	39.84	100.00
TRINITY_DN2491_c1_g1_i12	TRINITY_DN2491_c1_g1_i12	698	465.37	45.00	39.56	27.20	100.00
TRINITY_DN24920_c5_g1_i1	TRINITY_DN24920_c5_g1_i1	519	286.47	6.00	8.57	5.89	100.00
TRINITY_DN24920_c6_g1_i1	TRINITY_DN24920_c6_g1_i1	350	118.15	1.00	3.46	2.38	100.00
TRINITY_DN24924_c0_g1_i1	TRINITY_DN24924_c0_g1_i1	784	551.36	39.00	28.93	19.90	100.00
TRINITY_DN24925_c0_g1_i3	TRINITY_DN24925_c0_g1_i3	970	737.36	21.00	11.65	8.01	100.00
TRINITY_DN24929_c0_g1_i2	TRINITY_DN24929_c0_g1_i2	2760	2527.36	104.00	16.83	11.58	100.00
TRINITY_DN24932_c1_g1_i1	TRINITY_DN24932_c1_g1_i1	829	596.36	77.00	52.82	36.33	100.00
TRINITY_DN24937_c0_g1_i4	TRINITY_DN24937_c0_g1_i4	2066	1833.36	14.00	3.12	2.15	100.00
TRINITY_DN24937_c2_g1_i1	TRINITY_DN24937_c2_g1_i1	490	257.51	0.00	0.00	0.00	0.00
TRINITY_DN24945_c0_g1_i2	TRINITY_DN24945_c0_g1_i2	2954	2721.36	80.00	12.03	8.27	100.00
TRINITY_DN24949_c0_g1_i1	TRINITY_DN24949_c0_g1_i1	1321	1088.36	16.00	6.01	4.14	100.00
TRINITY_DN24955_c0_g1_i3	TRINITY_DN24955_c0_g1_i3	1082	849.36	19.00	9.15	6.29	100.00
TRINITY_DN24958_c0_g1_i3	TRINITY_DN24958_c0_g1_i3	1195	962.36	20.00	8.50	5.85	100.00
TRINITY_DN24962_c0_g1_i1	TRINITY_DN24962_c0_g1_i1	1077	844.36	33.00	15.99	11.00	100.00
TRINITY_DN24964_c1_g1_i1	TRINITY_DN24964_c1_g1_i1	570	337.42	14.00	16.97	11.67	100.00
TRINITY_DN24965_c2_g1_i6	TRINITY_DN24965_c2_g1_i6	2637	2404.36	103.00	17.52	12.05	100.00
TRINITY_DN24966_c0_g1_i3	TRINITY_DN24966_c0_g1_i3	1060	827.36	11.00	5.44	3.74	100.00
TRINITY_DN24968_c0_g1_i8	TRINITY_DN24968_c0_g1_i8	1333	1100.36	5.00	1.86	1.28	100.00
TRINITY_DN24972_c0_g1_i2	TRINITY_DN24972_c0_g1_i2	1157	924.36	30.00	13.28	9.13	100.00
TRINITY_DN24974_c0_g1_i5	TRINITY_DN24974_c0_g1_i5	714	481.37	5.00	4.25	2.92	100.00
TRINITY_DN24975_c1_g1_i6	TRINITY_DN24975_c1_g1_i6	3569	3336.36	141.00	17.29	11.89	100.00
TRINITY_DN24980_c0_g2_i1	TRINITY_DN24980_c0_g2_i1	314	83.14	5.00	24.60	16.92	100.00
TRINITY_DN24982_c0_g1_i1	TRINITY_DN24982_c0_g1_i1	355	123.08	1.00	3.32	2.29	100.00
TRINITY_DN24983_c2_g2_i3	TRINITY_DN24983_c2_g2_i3	487	254.52	6.00	9.64	6.63	100.00
TRINITY_DN24984_c0_g1_i2	TRINITY_DN24984_c0_g1_i2	889	656.36	16.00	9.97	6.86	100.00
TRINITY_DN24985_c0_g1_i1	TRINITY_DN24985_c0_g1_i1	1251	1018.36	16.00	6.43	4.42	100.00
TRINITY_DN24988_c0_g2_i1	TRINITY_DN24988_c0_g2_i1	2467	2234.36	196.00	35.88	24.68	100.00
TRINITY_DN24989_c0_g1_i9	TRINITY_DN24989_c0_g1_i9	3070	2837.36	59.00	8.51	5.85	100.00
TRINITY_DN24991_c1_g1_i1	TRINITY_DN24991_c1_g1_i1	754	521.37	27.00	21.18	14.57	100.00
TRINITY_DN24998_c0_g1_i1	TRINITY_DN24998_c0_g1_i1	993	760.36	2.00	1.08	0.74	100.00
TRINITY_DN24_c4_g2_i2	TRINITY_DN24_c4_g2_i2	3620	3387.36	995.00	120.16	82.64	100.00
TRINITY_DN25003_c0_g1_i1	TRINITY_DN25003_c0_g1_i1	553	320.44	2.00	2.55	1.76	100.00
TRINITY_DN25005_c0_g1_i1	TRINITY_DN25005_c0_g1_i1	618	385.40	31.00	32.90	22.63	100.00
TRINITY_DN25006_c0_g1_i1	TRINITY_DN25006_c0_g1_i1	2056	1823.36	85.00	19.07	13.12	100.00
TRINITY_DN25008_c3_g1_i1	TRINITY_DN25008_c3_g1_i1	355	123.08	0.00	0.00	0.00	0.00
TRINITY_DN25009_c0_g1_i18	TRINITY_DN25009_c0_g1_i18	883	650.36	2.00	1.26	0.87	100.00
TRINITY_DN25009_c1_g1_i1	TRINITY_DN25009_c1_g1_i1	768	535.36	26.00	19.87	13.66	100.00
TRINITY_DN2500_c0_g1_i1	TRINITY_DN2500_c0_g1_i1	790	557.36	249.00	182.75	125.69	100.00
TRINITY_DN2500_c1_g2_i1	TRINITY_DN2500_c1_g2_i1	313	82.18	0.00	0.00	0.00	0.00
TRINITY_DN25012_c0_g1_i1	TRINITY_DN25012_c0_g1_i1	514	281.48	0.00	0.00	0.00	0.00
TRINITY_DN25014_c0_g1_i1	TRINITY_DN25014_c0_g1_i1	1180	947.36	55.00	23.75	16.33	100.00
TRINITY_DN2501_c0_g1_i20	TRINITY_DN2501_c0_g1_i20	3179	2946.36	249.00	34.57	23.78	100.00
TRINITY_DN25020_c0_g1_i1	TRINITY_DN25020_c0_g1_i1	412	179.68	7.00	15.94	10.96	100.00
TRINITY_DN25022_c0_g1_i1	TRINITY_DN25022_c0_g1_i1	910	677.36	21.00	12.68	8.72	100.00
TRINITY_DN25023_c0_g1_i1	TRINITY_DN25023_c0_g1_i1	585	352.41	13.00	15.09	10.38	100.00
TRINITY_DN25024_c0_g1_i2	TRINITY_DN25024_c0_g1_i2	557	324.44	33.00	41.61	28.62	100.00
TRINITY_DN25025_c0_g1_i2	TRINITY_DN25025_c0_g1_i2	606	373.40	11.00	12.05	8.29	100.00
TRINITY_DN25025_c1_g1_i1	TRINITY_DN25025_c1_g1_i1	413	180.68	13.00	29.43	20.24	100.00
TRINITY_DN25025_c5_g1_i1	TRINITY_DN25025_c5_g1_i1	337	105.39	5.00	19.41	13.35	100.00
TRINITY_DN25027_c0_g2_i1	TRINITY_DN25027_c0_g2_i1	400	167.73	6.00	14.63	10.06	100.00
TRINITY_DN25028_c0_g1_i1	TRINITY_DN25028_c0_g1_i1	1649	1416.36	94.00	27.15	18.67	100.00
TRINITY_DN2502_c1_g1_i1	TRINITY_DN2502_c1_g1_i1	3264	3031.36	711.00	95.94	65.99	100.00
TRINITY_DN25033_c0_g1_i4	TRINITY_DN25033_c0_g1_i4	1916	1683.36	86.00	20.90	14.37	100.00
TRINITY_DN25036_c0_g1_i1	TRINITY_DN25036_c0_g1_i1	3144	2911.36	107.00	15.03	10.34	100.00
TRINITY_DN2503_c4_g1_i1	TRINITY_DN2503_c4_g1_i1	316	85.05	0.00	0.00	0.00	0.00
TRINITY_DN25042_c0_g1_i1	TRINITY_DN25042_c0_g1_i1	325	93.71	13.00	56.75	39.03	100.00
TRINITY_DN25047_c0_g1_i3	TRINITY_DN25047_c0_g1_i3	934	701.36	8.00	4.67	3.21	100.00
TRINITY_DN2504_c0_g1_i1	TRINITY_DN2504_c0_g1_i1	1802	1569.36	53.00	13.81	9.50	100.00
TRINITY_DN25050_c0_g1_i1	TRINITY_DN25050_c0_g1_i1	2917	2684.36	130.00	19.81	13.62	100.00
TRINITY_DN25053_c0_g1_i1	TRINITY_DN25053_c0_g1_i1	820	587.36	16.00	11.14	7.66	100.00
TRINITY_DN25056_c0_g1_i1	TRINITY_DN25056_c0_g1_i1	1050	817.36	22.00	11.01	7.57	100.00
TRINITY_DN2505_c0_g1_i15	TRINITY_DN2505_c0_g1_i15	8453	8220.36	418.00	20.80	14.31	100.00
TRINITY_DN25061_c0_g1_i1	TRINITY_DN25061_c0_g1_i1	1627	1394.36	69.00	20.24	13.92	100.00
TRINITY_DN25065_c0_g1_i1	TRINITY_DN25065_c0_g1_i1	1279	1046.36	83.00	32.45	22.32	100.00
TRINITY_DN2506_c2_g1_i1	TRINITY_DN2506_c2_g1_i1	860	627.36	25.00	16.30	11.21	100.00
TRINITY_DN2508_c2_g1_i1	TRINITY_DN2508_c2_g1_i1	1852	1619.36	43.00	10.86	7.47	100.00
TRINITY_DN25091_c0_g1_i1	TRINITY_DN25091_c0_g1_i1	2262	2029.36	136.00	27.41	18.85	100.00
TRINITY_DN25092_c0_g1_i4	TRINITY_DN25092_c0_g1_i4	512	279.48	9.00	13.17	9.06	100.00
TRINITY_DN25098_c0_g1_i15	TRINITY_DN25098_c0_g1_i15	1282	1049.36	31.00	12.08	8.31	100.00
TRINITY_DN2509_c0_g2_i1	TRINITY_DN2509_c0_g2_i1	2127	1894.36	242.00	52.26	35.94	100.00
TRINITY_DN250_c0_g1_i1	TRINITY_DN250_c0_g1_i1	1461	1228.36	521.00	173.50	119.33	100.00
TRINITY_DN25103_c0_g1_i5	TRINITY_DN25103_c0_g1_i5	692	459.37	2.00	1.78	1.22	100.00
TRINITY_DN25103_c0_g2_i1	TRINITY_DN25103_c0_g2_i1	307	76.50	0.00	0.00	0.00	0.00
TRINITY_DN25105_c0_g1_i7	TRINITY_DN25105_c0_g1_i7	1063	830.36	26.00	12.81	8.81	100.00
TRINITY_DN25110_c0_g2_i6	TRINITY_DN25110_c0_g2_i6	2474	2241.36	69.00	12.59	8.66	100.00
TRINITY_DN25111_c0_g1_i1	TRINITY_DN25111_c0_g1_i1	2282	2049.36	56.00	11.18	7.69	100.00
TRINITY_DN25112_c0_g1_i2	TRINITY_DN25112_c0_g1_i2	1149	916.36	39.00	17.41	11.97	100.00
TRINITY_DN25114_c0_g2_i1	TRINITY_DN25114_c0_g2_i1	1682	1449.36	82.00	23.14	15.92	100.00
TRINITY_DN25118_c0_g1_i1	TRINITY_DN25118_c0_g1_i1	535	302.46	22.00	29.75	20.46	100.00
TRINITY_DN2511_c0_g1_i2	TRINITY_DN2511_c0_g1_i2	1494	1261.36	126.00	40.86	28.10	100.00
TRINITY_DN25123_c0_g1_i13	TRINITY_DN25123_c0_g1_i13	3158	2925.36	167.00	23.35	16.06	100.00
TRINITY_DN25123_c1_g1_i3	TRINITY_DN25123_c1_g1_i3	1360	1127.36	46.00	16.69	11.48	100.00
TRINITY_DN25124_c0_g1_i3	TRINITY_DN25124_c0_g1_i3	2578	2345.36	164.00	28.60	19.67	100.00
TRINITY_DN25129_c1_g2_i2	TRINITY_DN25129_c1_g2_i2	440	207.60	114.00	224.63	154.49	100.00
TRINITY_DN25142_c0_g1_i1	TRINITY_DN25142_c0_g1_i1	1058	825.36	20.00	9.91	6.82	100.00
TRINITY_DN25143_c2_g1_i1	TRINITY_DN25143_c2_g1_i1	304	73.68	5.00	27.76	19.09	100.00
TRINITY_DN25146_c0_g1_i1	TRINITY_DN25146_c0_g1_i1	930	697.36	14.00	8.21	5.65	100.00
TRINITY_DN25148_c0_g1_i3	TRINITY_DN25148_c0_g1_i3	413	180.68	0.00	0.00	0.00	0.00
TRINITY_DN25148_c0_g2_i2	TRINITY_DN25148_c0_g2_i2	1317	1084.36	32.00	12.07	8.30	100.00
TRINITY_DN25148_c0_g3_i1	TRINITY_DN25148_c0_g3_i1	527	294.46	17.00	23.62	16.24	100.00
TRINITY_DN2514_c2_g2_i1	TRINITY_DN2514_c2_g2_i1	372	139.91	4.00	11.70	8.04	100.00
TRINITY_DN2514_c3_g1_i1	TRINITY_DN2514_c3_g1_i1	473	240.54	0.00	0.00	0.00	0.00
TRINITY_DN25151_c0_g1_i4	TRINITY_DN25151_c0_g1_i4	1436	1203.36	52.00	17.68	12.16	100.00
TRINITY_DN25152_c0_g1_i1	TRINITY_DN25152_c0_g1_i1	496	263.50	5.00	7.76	5.34	100.00
TRINITY_DN25157_c0_g2_i1	TRINITY_DN25157_c0_g2_i1	937	704.36	14.00	8.13	5.59	100.00
TRINITY_DN25165_c0_g1_i5	TRINITY_DN25165_c0_g1_i5	2687	2454.36	2392.00	398.67	274.19	100.00
TRINITY_DN2516_c0_g1_i2	TRINITY_DN2516_c0_g1_i2	642	409.38	197.00	196.85	135.38	100.00
TRINITY_DN2516_c2_g1_i3	TRINITY_DN2516_c2_g1_i3	2446	2213.36	117.00	21.62	14.87	100.00
TRINITY_DN2516_c6_g1_i7	TRINITY_DN2516_c6_g1_i7	2788	2555.36	274.00	43.86	30.17	100.00
TRINITY_DN25171_c0_g1_i10	TRINITY_DN25171_c0_g1_i10	1248	1015.36	90.00	36.26	24.94	100.00
TRINITY_DN25171_c1_g1_i1	TRINITY_DN25171_c1_g1_i1	331	99.54	1.00	4.11	2.83	100.00
TRINITY_DN25193_c0_g2_i1	TRINITY_DN25193_c0_g2_i1	300	69.95	0.00	0.00	0.00	0.00
TRINITY_DN25196_c0_g1_i2	TRINITY_DN25196_c0_g1_i2	466	233.55	4.00	7.01	4.82	100.00
TRINITY_DN25198_c0_g1_i4	TRINITY_DN25198_c0_g1_i4	1509	1276.36	81.00	25.96	17.85	100.00
TRINITY_DN2519_c0_g1_i1	TRINITY_DN2519_c0_g1_i1	5213	4980.36	196.00	16.10	11.07	100.00
TRINITY_DN251_c0_g1_i3	TRINITY_DN251_c0_g1_i3	1932	1699.36	748.00	180.05	123.83	100.00
TRINITY_DN251_c3_g1_i3	TRINITY_DN251_c3_g1_i3	492	259.51	8.00	12.61	8.67	100.00
TRINITY_DN25200_c0_g1_i2	TRINITY_DN25200_c0_g1_i2	1620	1387.36	195.00	57.50	39.54	100.00
TRINITY_DN25200_c1_g2_i1	TRINITY_DN25200_c1_g2_i1	1384	1151.36	51.00	18.12	12.46	100.00
TRINITY_DN25205_c0_g1_i3	TRINITY_DN25205_c0_g1_i3	388	155.79	1.00	2.63	1.81	100.00
TRINITY_DN25207_c2_g1_i1	TRINITY_DN25207_c2_g1_i1	1490	1257.36	33.00	10.74	7.38	100.00
TRINITY_DN25217_c0_g1_i7	TRINITY_DN25217_c0_g1_i7	2418	2185.36	413.00	77.31	53.17	100.00
TRINITY_DN2521_c4_g1_i1	TRINITY_DN2521_c4_g1_i1	644	411.38	29.00	28.84	19.83	100.00
TRINITY_DN2521_c6_g1_i1	TRINITY_DN2521_c6_g1_i1	1474	1241.36	57.00	18.78	12.92	100.00
TRINITY_DN25226_c0_g1_i17	TRINITY_DN25226_c0_g1_i17	3169	2936.36	264.00	36.78	25.29	100.00
TRINITY_DN2522_c0_g1_i1	TRINITY_DN2522_c0_g1_i1	2035	1802.36	661.00	150.02	103.18	100.00
TRINITY_DN2522_c2_g3_i1	TRINITY_DN2522_c2_g3_i1	1951	1718.36	167.00	39.75	27.34	100.00
TRINITY_DN2522_c5_g1_i3	TRINITY_DN2522_c5_g1_i3	1114	881.36	89.00	41.31	28.41	100.00
TRINITY_DN2522_c8_g1_i1	TRINITY_DN2522_c8_g1_i1	1687	1454.36	176.00	49.50	34.05	100.00
TRINITY_DN25239_c0_g1_i1	TRINITY_DN25239_c0_g1_i1	1089	856.36	18.00	8.60	5.91	100.00
TRINITY_DN2523_c0_g1_i7	TRINITY_DN2523_c0_g1_i7	3215	2982.36	587.00	80.51	55.37	100.00
TRINITY_DN25242_c1_g1_i2	TRINITY_DN25242_c1_g1_i2	389	156.79	3.00	7.83	5.38	100.00
TRINITY_DN25251_c0_g1_i1	TRINITY_DN25251_c0_g1_i1	2832	2599.36	137.00	21.56	14.83	100.00
TRINITY_DN25251_c0_g4_i2	TRINITY_DN25251_c0_g4_i2	2655	2422.36	106.00	17.90	12.31	100.00
TRINITY_DN25254_c0_g1_i1	TRINITY_DN25254_c0_g1_i1	363	130.99	6.00	18.74	12.89	100.00
TRINITY_DN25255_c0_g1_i1	TRINITY_DN25255_c0_g1_i1	415	182.67	2.00	4.48	3.08	100.00
TRINITY_DN2525_c3_g1_i4	TRINITY_DN2525_c3_g1_i4	2491	2258.36	240.00	43.47	29.90	100.00
TRINITY_DN25260_c0_g1_i18	TRINITY_DN25260_c0_g1_i18	1854	1621.36	111.00	28.00	19.26	100.00
TRINITY_DN25260_c1_g1_i13	TRINITY_DN25260_c1_g1_i13	1812	1579.36	56.00	14.50	9.98	100.00
TRINITY_DN25260_c1_g2_i1	TRINITY_DN25260_c1_g2_i1	944	711.36	10.00	5.75	3.95	100.00
TRINITY_DN25262_c0_g1_i28	TRINITY_DN25262_c0_g1_i28	478	245.53	0.00	0.00	0.00	0.00
TRINITY_DN25265_c1_g1_i2	TRINITY_DN25265_c1_g1_i2	1616	1383.36	71.00	20.99	14.44	100.00
TRINITY_DN25267_c0_g1_i1	TRINITY_DN25267_c0_g1_i1	1788	1555.36	33.00	8.68	5.97	100.00
TRINITY_DN25270_c0_g1_i2	TRINITY_DN25270_c0_g1_i2	1726	1493.36	43.00	11.78	8.10	100.00
TRINITY_DN25271_c0_g1_i1	TRINITY_DN25271_c0_g1_i1	332	100.51	2.00	8.14	5.60	100.00
TRINITY_DN25289_c0_g1_i4	TRINITY_DN25289_c0_g1_i4	1132	899.36	19.00	8.64	5.94	100.00
TRINITY_DN2528_c1_g1_i7	TRINITY_DN2528_c1_g1_i7	2408	2175.36	95.00	17.86	12.29	100.00
TRINITY_DN2528_c3_g1_i1	TRINITY_DN2528_c3_g1_i1	893	660.36	25.00	15.49	10.65	100.00
